Date time,time[sec],omega_t_b(X)[rad/s],omega_t_b(Y)[rad/s],omega_t_b(Z)[rad/s],q_t_i2b(0)[-],q_t_i2b(1)[-],q_t_i2b(2)[-],q_t_i2b(3)[-],torque_t_b(X)[Nm],torque_t_b(Y)[Nm],torque_t_b(Z)[Nm],h_total[Nms],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],lat[rad],lon[rad],alt[m],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],GST [rad]
2020-03-04 00:00:01,1.500000000000001,0.0,0.0,-0.1,0.0,0.0,-0.0749297072727423,0.9971888181122074,0.0,0.0,0.0,0.0035,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.5500000000000012,0.0,0.0,-0.1,0.0,0.0,-0.0774224425659645,0.9969983778257214,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.6000000000000012,0.0,0.0,-0.1,0.0,0.0,-0.07991469396917267,0.9968017063026194,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.6500000000000012,0.0,0.0,-0.1,0.0,0.0,-0.08240644590580368,0.9965988047720978,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.7000000000000013,0.0,0.0,-0.1,0.0,0.0,-0.08489768280241601,0.9963896745022905,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.7500000000000013,0.0,0.0,-0.1,0.0,0.0,-0.0873883890887872,0.996174316800261,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.8000000000000014,0.0,0.0,-0.1,0.0,0.0,-0.08987854919801104,0.9959527330119944,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.8500000000000014,0.0,0.0,-0.1,0.0,0.0,-0.09236814756659498,0.9957249245223883,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.9000000000000015,0.0,0.0,-0.1,0.0,0.0,-0.0948571686345573,0.9954908927552453,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.9500000000000015,0.0,0.0,-0.1,0.0,0.0,-0.09734559684552442,0.9952506391732632,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
